No artikel;Q1_Medium;Q2_Krant;Q3_Inspectie;Q4_Kop;Q5_Datum;Q6_Grootte;Q7_Toon;Q8_Person;Q9_Conflict;Q10_Sensatie;Q11_Internationaal;Q11_Rijk;Q11_Provincie;Q11_Gemeente;Q11_Waterschap;Q11_Toezichthouder;Q11_Politiek;Q11_Advocaat;Q11_Privaat;Q11_Burger;Q11_Onderzoeksinstituut;Q11_Media;Q11_BNer;Q11_Stichting;Q11_Belangenvereniging;Q11_Overig;Q12_Internationaal;Q12_Rijk;Q12_Provincie;Q12_Gemeente;Q12_Waterschap;Q12_Toezichthouder;Q12_Politiek;Q12_Advocaat;Q12_Privaat;Q12_Burger;Q12_Onderzoeksinstituut;Q12_Media;Q12_BNer;Q12_Stichting;Q12_Belangenvereniging;Q12_Overig;Q13_Blaam;Q14_Reactie;Q11_Overig_Antwoord;Notitie?
311;2;1;3;ACM: Diepgaand onderzoek nodig naar fusie Talpa en RTL;29.01.2022;192;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
131;2;7;8;Bedrijvgen zoeken juridisch advies over preventiemaatregelen;29.02.2020;600;2;1;2;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
325;1;0;4;Ongeluk voor schotse kust kan ook in Nederland;29.03.2012;432;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
230;1;0;8;Raadslid misbruikte adressen werk;29.03.2018;424;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
186;1;0;4;Aanpak Staatstoezicht is een doodlopende weg;29.03.2019;373;1;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;;
424;1;0;2;Ook in coronatijden incidenten Schiphol;29.03.2021;392;1;1;1;1;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
394;1;0;2;Mest transporteur Daas Wintelre wil af van oude boete;29.03.2022;458;1;1;2;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
272;1;0;3;Rentes van 20 procent per maand in de ban;29.04.2014;235;2;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
354;2;7;4;Kamp onder druk om gaswinning te verlagen;29.04.2015;299;2;1;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
379;2;6;3;"Makkelijk doelwit; Finanscoop";29.04.2022;440;1;1;2;2;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
438;1;0;8;Gijzelingssoftware treft de Zonneboem;29.05.2017;167;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
49;1;0;1;Waar kwam het fipronil vandaan: de kip of het ei?;29.05.2018;434;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
365;1;0;8;Het is met een kanon op een mug schieten;29.05.2019;1052;1;1;2;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;KVK, BKR, UWV;
98;2;2;4;Gaswinning Wiebes ziet'duivels dilemma' in Groningen;29.05.2019;293;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
176;2;3;4;Advies: gaskraan moet verder dicht;29.05.2019;556;2;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
360;2;8;4;SodM: Behandel aardbeving als crisis;29.05.2019;341;2;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;NCG;
425;1;0;3;Switchen van energiebedrijf blijft hele klus;29.06.2013;181;1;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;;
147;1;0;2;EasyJet loog, en bij de ILT vingen we bot;29.06.2016;340;1;3;2;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;1;;
348;2;3;5;Herrie onder WOODY1A;29.06.2017;1229;1;3;2;1;0;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
440;1;0;5;Windmolens hoeven niet te worden afgeremd;29.06.2017;357;1;1;2;1;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
218;1;0;1;Hoeveel alarmbellen moesten er afgaan?;29.06.2018;393;1;1;2;2;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;3;;
52;2;3;2;Bescherm inspecties per wet tegen inmenging;29.06.2020;629;1;1;2;2;0;1;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;;
40;1;0;1;Camerabeelden tonen bewuste mishandeling varkens en koeien;29.06.2021;736;1;1;2;2;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;;
57;2;2;1;Mestfraude wordt amper opgespoord;29.06.2021;789;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"Politie; strateigsche milieukamer";
287;1;0;3;ACM: 778 miljoen pakjes bezorgd;29.06.2021;275;2;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
18;1;0;8;Gegevens inwoners Boxtel veilig opgeslagen;29.06.2021;312;2;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
169;2;4;4;Tunnelvisie bij de instanties die veiligheid moesten borgen;29.06.2022;646;1;1;1;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
190;1;0;4;Kritiek leveren op gasboringen lag gevoelig;29.06.2022;440;1;1;1;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
417;2;8;4;Wetenschapper over bevingsrisico: iedereen is in een tunnel beland;29.06.2022;431;1;1;2;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;Parlementaire enquete commissie;
166;2;7;3;Gemeenten omzeilen de wet Oneerlijke concurrentie door gretig gebruik van predicaat algemaan belang;29.07.2014;612;2;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
317;1;0;5;Pak risicofabriek aan;29.07.2015;472;1;1;2;1;0;0;0;1;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;Brandweer;
318;1;0;2;Rijschoolcowboy moet van de weg;29.07.2016;356;1;1;1;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"Politie; CBR";
331;1;0;2;Welke campingbass wil met legionella de pers halen?;29.07.2017;790;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
134;1;0;1;Slagers akkoord met NVWA over slacht voor Offerfeest;29.07.2020;198;2;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
14;1;0;1;Akkoord slachten offerfeest Afsrpaken met toezichthouder;29.07.2020;385;3;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
441;2;4;1;Akkoord slachterijen en NVWA over slacht Offerfeest;29.07.2020;334;2;1;2;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
218;1;0;8;Bloemendaal meldt datalek toch wel;29.07.2020;278;2;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
429;1;0;4;VEROUDERD In de helft van de gemeenten liggen nog gevaarlijke hoofdleidingen;29.08.2011;479;1;1;2;1;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;
31;2;2;5;Nieuwe markten brengen nieuwe stank;29.08.2012;1128;2;3;1;1;1;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
155;1;0;5;Spijkenissers wakker door scheepshoorn;29.08.2015;112;2;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
425;1;0;1;Geen verkoop vlees via besloten Facebookpagina;29.08.2016;166;2;1;2;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
86;1;0;4;AkzoNobel erkent alsnog zijn fouten;29.08.2018;371;2;1;1;1;0;1;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
361;2;8;3;Stroomnet spreekt reserves aan;29.08.2019;161;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
64;1;0;1;De dagen van nertsenhouders zijn nu echt geteld;29.08.2020;839;2;1;1;1;0;1;0;0;0;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
69;1;0;5;Hoek' neemt zelf stofmonsters;29.08.2020;308;1;1;2;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;TNO;
419;1;0;2;Eilanden onder vergrootglas;29.08.2022;555;1;1;2;1;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Politie;
81;2;7;3;Prijsconcessies KPN maken nog geen eerlijke markt, vindt telecomsector;29.08.2022;633;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
166;1;0;4;Huizinge' centraal in tweede verhoorweek enquête Gronings gas;29.08.2022;244;2;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Lid van de parlementaire enquete commissie;
183;1;0;4;Huizinge schudde alles op;29.08.2022;722;1;2;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
237;1;0;2;Schiphol blijft binnen de normen;29.09.2016;201;2;1;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Luchtverkeersleiding Nederland;
61;1;0;1;Exportkeuring tijdens paardenmarkt komt weer terug naar Hedel;29.09.2018;531;1;1;1;1;0;1;0;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
175;1;0;3;TV van Samsung te duur gekocht: krijg je nu je geld terug?;29.09.2021;454;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
157;1;0;2;Overheid en NS beide in de fout';29.10.2015;488;1;1;2;2;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;;
158;1;0;2;Zet het reizigersbelang nu eens voorop;29.10.2015;504;1;1;2;2;0;1;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;2;;
159;1;0;2;Aanbevelingen voor de opvolger van Wilma Mansveld;29.10.2015;675;1;1;2;2;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;Parlementaire Enquetecommissie;
160;2;3;2;Veel schuldigen, maar geen oplossing;29.10.2015;724;1;1;2;1;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;;
243;2;9;2;Inspectie op treinen stelt niks voor;29.10.2015;284;1;1;2;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;;
314;1;0;2;De vijf lessen die voortvloeien uit Fyra-debacle;29.10.2015;590;1;1;1;2;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;Parlementaire Enquetecommissie;
355;2;2;2;NS heeft van niemand iets te vrezen;29.10.2015;1149;1;1;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;Fyra-commissie;
153;1;0;1;16.500 VOGELS GERUIMD in Deurne;29.10.2016;445;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
416;1;0;8;Dela stopt met ongevraagd maken van vingerafdrukken overledenen;29.10.2018;274;1;1;2;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;
10;2;4;4;Zet bij gaswinning veiligheid voorop';29.11.2013;557;2;1;2;1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"Aanvoerder commissie; Onderzoeksraad voor Veiligheid, oud-burgemeester";
243;1;0;4;Staatstoezicht meldt gaslek bij Heiligerlee;29.11.2016;313;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
75;1;0;3;Hoop op dieselcompensatie;29.11.2017;389;2;1;2;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;;
157;2;4;3;Boete voor Volkswagen maakt weg vrij voor cliams;29.11.2017;625;1;1;2;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
341;1;0;3;Levering van energie wordt 5 euro duurder;29.11.2019;139;2;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
12;1;0;1;Wratziekte baart boeren grote zorgen;29.11.2022;462;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
18;1;0;5;Openbaar Ministerie schouwt terrein Tata Steel Ijmuiden in kader van strafrechtelijk onderzoek;29.11.2022;246;2;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;Diverse personen en bedrijven (1100) -> kritiek op ondertoezichtstaande en nemen hier wettelijke acties;
270;1;0;5;Uitstoot Chemours continu in de gaten houden;29.11.2022;195;2;1;1;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;
406;2;3;3;Een overheid die intervenieert in de markt zonder die te reguleren, snijdt in eigen vlees;29.11.2022;492;2;1;1;2;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
242;1;0;8;Tandarts waarschuwt patienten na hack`;29.12.2017;366;2;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
145;1;0;8;Groot datalek in app Verbeterdebuurt;29.12.2020;571;1;1;1;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
21;1;0;5;Ook inspectie Leefomgecing en Transport betrokken bij onderzoek naar toedracht dodelijk treinongeval Tienray;29.12.2022;371;2;1;1;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Politie;
391;1;0;2;Hoop op jumbojets vervliegt voor Twente Airport;29.12.2022;368;1;1;2;1;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
412;1;0;4;Verhagen: NAM moet bevingen beperken;30.0.82012;137;2;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
53;1;0;5;DCMR bekijkt lekfoto's;30.01.2012;414;2;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
372;1;0;5;Afvalcriminelen eerste grote slag toegebracht;30.01.2013;667;1;1;1;2;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Milieupolitie, douane;
351;2;2;3;Monopolie dreigt op de kabelmarkt;30.01.2014;492;1;1;1;1;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
301;1;0;4;Sterke twijfel over gasbesluit;30.01.2014;410;2;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
251;1;0;8;Persoonsgegevens moeten op orde zijn;30.01.2018;678;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
78;1;0;2;Handhaven op recyclen glas;30.01.2019;122;1;1;2;1;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;;
10;1;0;8;Meer sancties na reocrdjaar datalekken;30.01.2019;419;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
97;1;0;4;Geothermie binnenkort hervat';30.01.2019;269;2;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
99;2;2;4;Toezichthouder: strengere regels bij sluiten gasputten;30.01.2019;593;2;1;1;1;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
80;2;7;8;Overbelaste privacyautoriteit wil snellere procedures;30.01.2022;489;1;1;2;2;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
379;1;0;2;Inspectie doet inval bij grote transporteur;30.03.2016;115;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Politie;
127;1;0;3;Recron wil af van gemeenteplaats;30.03.2016;452;1;1;2;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
19;1;0;1;Nog heel veel mis in de pluimveesector;30.03.2018;218;1;1;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
175;2;8;1;Pluimveesector: Wij lopen juist voorop;30.03.2018;245;1;1;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;
439;2;4;8;Sterke toename meldingen gelekte privegegevens;30.03.2018;172;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
402;1;0;1;Stof tot nadenken bij de barbecue;30.03.2019;756;1;2;1;2;0;1;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;;
123;1;0;5;Gemeenten: DuPont verbrandt risicovol afval;30.03.2019;502;1;1;2;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
350;1;0;3;Geef burger controle over slimme meter;30.03.2019;142;2;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
122;1;0;8;MRDM heeft geen toestemming nodig voor verwerking data;30.03.2019;1836;2;1;1;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;Klokkenluider;
371;1;0;5;BP-raffinaderij onder verscherpt toezicht, inspecteurs kregen na incident geen toegang tot controlekamer.;30.03.2021;499;1;1;2;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
378;1;0;8;Huawei had toegang tot data Telfort-klanten;30.03.2021;158;2;1;1;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
384;1;0;5;Gif in een zandbak ruikt of proeft niemand direct;30.04.2012;967;2;1;1;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Commissaris van Politie en criminelen;
105;1;0;3;Funda ligt weer onder vuur;30.04.2013;370;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
17;1;0;4;De gasdruk wordt 24/7 gemonitord';30.04.2014;322;1;1;2;1;1;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
189;1;0;8;Datahonger;30.04.2016;426;1;1;1;2;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;
280;1;0;1;Superglijbaan moet nu wel heel veilig zijn;30.04.2019;149;2;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
374;1;0;4;Kandidaat-koper hoopt op hervatten aardwarmtewinning in kassengebied Californie;30.04.2021;321;2;1;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
221;1;0;5;Overschrijding norm fijnstof in Schiedam komt er snel aan;30.05.2011;235;1;1;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
443;1;0;2;Voor de lol de lucht in;30.05.2012;762;2;1;1;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
309;2;4;5;Grootschalige controles Odfjell schoten er nog weleens bij in;30.05.2012;364;1;1;2;2;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;3;1;;
184;1;0;2;Voormalig NS-topman: fiasco Fyra beschamend;30.05.2015;337;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Parlementaire Enquetecommissie;
150;1;0;5;Tuinen Smitsweg en Ring vol lood;30.05.2015;459;2;2;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
316;1;0;1;Groen monster is niet te stoppen;30.05.2018;587;1;1;1;1;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
70;1;0;4;Geothermie bij Wijnen stilgelegd;30.05.2018;338;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
14;2;2;8;Coronavirus RIVM wil data mobiele telefoons gaan volgen;30.05.2020;218;2;1;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;GGD;
100;2;1;8;RIVM moet data mobieltjes krijgen;30.05.2020;228;2;1;1;1;0;1;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;GGD;
38;1;0;3;Fusie van twee Achterhoekse ziekenhuizen stap dichterbij;30.06.2016;255;2;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
273;1;0;3;NS in beroep tegen boete;30.06.2017;322;1;1;2;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
